"url","date","title","count"
"http://www.nytimes.com/2007/03/03/world/americas/03caracas.html",2007-03-03,"Venezuela and Iran Strengthen Ties With Caracas-to-Tehran Flight",314
"http://www.nytimes.com/2007/03/14/world/middleeast/14tehran.html",2007-03-14,"German Official Adds to Mystery Of Iranian Missing in Turkey",438
"http://www.nytimes.com/2007/03/25/nyregion/thecity/25maim.html",2007-03-25,"NEIGHBORHOOD REPORT: QUEENS UP CLOSE; For a Charmer From Iraq, An Angel From Queens",1067
"http://www.nytimes.com/2007/03/30/arts/design/30veni.html",2007-03-30,"ART REVIEW; The Republic of Beauty, Melding West and East",1346
"http://www.nytimes.com/2007/03/31/washington/31pelosi.html",2007-03-31,"THE STRUGGLE FOR IRAQ; Planned Visit to Syria by Pelosi Is Under Fire From White House",437
"http://www.nytimes.com/2007/04/01/books/review/Wieseltier.t.html",2007-04-01,"Sympathy for the Other",2240
"http://www.nytimes.com/2007/04/04/world/middleeast/04pelosi.html",2007-04-04,"Pelosi, Warmly Greeted in Syria, Is Criticized by White House",534
"http://www.nytimes.com/2007/04/05/world/middleeast/05pelosi.html",2007-04-05,"Pelosi's Delegation Presses Syrian Leader on Militants",1077
"http://query.nytimes.com/gst/fullpage.html?res=9E04E0DB163FF936A35757C0A9619C8B63",2007-04-05,"News Summary",738
"http://query.nytimes.com/gst/fullpage.html?res=9F03E1D6173FF934A35757C0A9619C8B63",2007-04-07,"WASHINGTON MEMO; As One Syria Trip Draws Fire, Others Draw Silence",889
"http://www.nytimes.com/2007/04/07/opinion/07sat1.html",2007-04-07,"The Real Fumble in Damascus",481
"http://www.nytimes.com/2007/04/13/world/middleeast/13mideast.html",2007-04-13,"Syria Seeks Peace, Advocate Tells Israelis",904
"http://www.nytimes.com/2007/04/23/world/middleeast/23mideast.html",2007-04-23,"Israel's Finance Minister Steps Down During Investigation",853
"http://www.nytimes.com/2007/04/29/magazine/29wwlnphenomenon.t.html",2007-04-29,"The Way We Live Now: Phenomenon; Catalytic Converters",1187
"http://www.nytimes.com/2007/05/04/world/middleeast/04diplo.html",2007-05-04,"THE REACH OF WAR; Rice and Syrian Discuss Borders At Iraq Meeting",1411
"http://www.nytimes.com/2007/05/04/world/middleeast/04bombers.html",2007-05-04,"THE REACH OF WAR; In Jihadist Haven, a Goal: To Kill and Die in Iraq",2239
"http://query.nytimes.com/gst/fullpage.html?res=9C0CE6DC113EF937A35756C0A9619C8B63",2007-05-04,"News Summary",707
"http://www.nytimes.com/2007/05/05/world/middleeast/05diplo.html",2007-05-05,"NEWS ANALYSIS; U.S. Now Reaching Out to Those It Shunned",989
"http://www.nytimes.com/2007/05/11/world/middleeast/11egypt.html",2007-05-11,"Israeli Meets Egypt's Chief; More Talks Set",899
"http://www.nytimes.com/2007/05/12/books/12veil.html",2007-05-12,"She Carries Weapons; They Are Called Words",1297
"http://www.nytimes.com/2007/05/13/magazine/13refugees-t.html",2007-05-13,"The Flight From Iraq",8145
"http://www.nytimes.com/2007/05/22/world/middleeast/22mideast.html",2007-05-22,"Israel and Palestinian Militants Carry Out Deadly Attacks",988
"http://www.nytimes.com/2007/05/27/weekinreview/27erlanger.html",2007-05-27,"THE WORLD; Israeli Eyes Turn to Damascus",1035
"http://www.nytimes.com/2007/05/27/world/middleeast/27syria.html",2007-05-27,"Syrian President's Fortunes Revive in Time for Election",1569
"http://www.nytimes.com/2007/05/28/world/middleeast/28exodus.html",2007-05-28,"THE REACH OF WAR; MILITANTS WIDEN REACH AS TERROR SEEPS OUT OF IRAQ",2146
"http://www.nytimes.com/2007/05/29/world/middleeast/29syria.html",2007-05-29,"THE REACH OF WAR; Iraqi Refugees, in Desperation, Turn to the Sex Trade in Syria",1660
"http://query.nytimes.com/gst/fullpage.html?res=9C0DE3DD1430F93AA15756C0A9619C8B63",2007-05-29,"News Summary",818
"http://www.nytimes.com/2007/06/01/world/middleeast/01lebanon.html",2007-06-01,"Mixed Reaction in Lebanon to U.N. Assassination Tribunal",776
"http://www.nytimes.com/2007/06/03/business/yourmoney/03shelf.html",2007-06-03,"OFF THE SHELF; A Day in the Life of an Interconnected World",1013
"http://www.nytimes.com/2007/06/14/world/middleeast/14lebanon.html",2007-06-14,"Anti-Syrian Lawmaker Killed in Beirut Bombing",532
"http://www.nytimes.com/slideshow/2007/06/21/travel/20070624_SYRIA_SLIDESHOW_index.html",2007-06-21,"Immortal Syria",27
"http://travel.nytimes.com/2007/06/24/travel/24Syria.html",2007-06-24,"The Road Back to Damascus",3730
"http://www.nytimes.com/2007/06/27/world/middleeast/27mideast.html",2007-06-27,"Family of a Captured Israeli Soldier Gets Word to Hamas, via Norway",800
"http://www.nytimes.com/2007/06/29/opinion/29fri2.html",2007-06-29,"EDITORIAL; Fuel for Lebanon's Next War",375
"http://www.nytimes.com/2007/07/06/arts/06arts.html",2007-07-06,"No Headline",893
"http://www.nytimes.com/2007/07/06/arts/06arts-ENRIQUEIGLES_BRF.html",2007-07-06,"ARTS, BRIEFLY; Enrique Iglesias Rocks Syria",98
"http://query.nytimes.com/gst/fullpage.html?res=9F06E4D6133EF93BA35754C0A9619C8B63",2007-07-08,"To Travel To Syria or Not?",589
"http://www.nytimes.com/2007/07/12/world/africa/12libya.html",2007-07-12,"Libya Upholds Death Sentence in H.I.V. Case",829
"http://www.nytimes.com/2007/07/18/world/americas/18border.html",2007-07-18,"STANSTEAD JOURNAL; Quebec and Vermont Towns Bond Over a Sleepy Border",1025
"http://www.nytimes.com/2007/07/31/world/middleeast/31mideast.html",2007-07-31,"Israel to Let Some Palestinians From Iraq Live in West Bank",651
"http://www.nytimes.com/2007/08/06/world/europe/06lustiger.html",2007-08-06,"Jean-Marie Lustiger, French Cardinal, Dies at 80",1438
"http://www.nytimes.com/2007/08/15/world/middleeast/15syria.html",2007-08-15,"Syrians Tired of Energy Ills Doubt the West Is to Blame",846
"http://www.nytimes.com/2007/08/16/theater/16frin.html",2007-08-16,"Establishment Threads in a Radical Fringe",1174
"http://query.nytimes.com/gst/fullpage.html?res=940DEEDA143AF937A1575BC0A9619C8B63",2007-08-24,"Excerpts From the National Intelligence Estimate on Iraq's Prospects for Stability",1301
"http://query.nytimes.com/gst/fullpage.html?res=9C01E3D81138F935A1575BC0A9619C8B63",2007-08-26,"Spying Program May Be Tested By Terror Case",1323
"http://www.nytimes.com/2007/08/29/arts/29kati.html",2007-08-29,"Couric Will Make First Trip To Iraq",304
"http://www.nytimes.com/2007/09/07/world/middleeast/07mideast.html",2007-09-07,"Israel Is Officially Silent on Syrian Report It Entered Airspace",645
"http://www.nytimes.com/2007/09/07/world/europe/07fritz.html",2007-09-07,"In Plot Suspect, Germany Sees Familiar Face",1328
"http://www.nytimes.com/2007/09/15/world/middleeast/15intel.html",2007-09-15,"U.S. Official Says Syria May Have Nuclear Ties",568
"http://www.nytimes.com/2007/09/20/world/middleeast/20lebanon.html",2007-09-20,"Car Bomb Near Beirut Kills Christian Lawmaker",819
"http://www.nytimes.com/2007/09/22/world/middleeast/22weapons.html",2007-09-22,"Raid on Syria Fuels Debate On Weapons",1085
"http://www.nytimes.com/2007/09/22/world/middleeast/22mideast.html",2007-09-22,"Leader of Holy Day Bomb Plot Is Held, Israel Says",868
"http://www.nytimes.com/2007/09/23/magazine/23wwln-syria-t.html",2007-09-23,"PHENOMENON; A Dishonorable Affair",4620
"http://query.nytimes.com/gst/fullpage.html?res=9F01EFD71439F937A1575AC0A9619C8B63",2007-09-24,"U.S. Will Invite Syria to Peace Conference",476
"http://query.nytimes.com/gst/fullpage.html?res=9D07E7DE1E38F937A1575AC0A9619C8B63",2007-09-24,"News Summary",1315
"http://www.nytimes.com/2007/09/25/opinion/25tues2.html",2007-09-25,"EDITORIAL; That Long-Awaited Peace Meeting",494
"http://www.nytimes.com/2007/10/04/world/middleeast/04syria.html",2007-10-04,"MEMO FROM DAMASCUS; Syria, Seeking Investors, Turns Cautiously to Iran",1018
"http://www.nytimes.com/2007/10/07/world/middleeast/07syria.html",2007-10-07,"Syria Is Said to Be Strengthening Ties to Opponents of Iraq's Government",1468
"http://www.nytimes.com/2007/10/10/washington/10diplo.html",2007-10-10,"An Israeli Strike On Syria Kindles Debate in the U.S.",1135
"http://query.nytimes.com/gst/fullpage.html?res=9B05E3DC1E38F937A25753C1A9619C8B63",2007-10-14,"Iran's Top Cleric Calls for Boycott Of Peace Talks",326
"http://www.nytimes.com/2007/10/21/world/middleeast/21syria.html",2007-10-21,"Syria Shuts Main Exit From War For Iraqis",663
"http://www.nytimes.com/2007/10/22/washington/22cheney.html",2007-10-22,"Cheney, Like President, Has a Warning for Iran",910
"http://www.nytimes.com/2007/10/26/world/middleeast/26syria.html",2007-10-26,"Photos Suggest Structure Vanished From Syrian Site",1057
"http://www.nytimes.com/2007/10/28/magazine/28Evangelicals-t.html",2007-10-28,"The Evangelical Crackup",7937
"http://www.nytimes.com/2007/10/31/world/middleeast/31syria.html",2007-10-31,"DAMASCUS JOURNAL; A Fierce Sport From Britain Finds a Foothold in Syria",871
"http://www.nytimes.com/2007/11/08/world/europe/08sarkozy.html",2007-11-08,"Congress Warms to France's New President",831
"http://www.nytimes.com/2007/11/09/world/middleeast/09syria.html",2007-11-09,"Syria to Let U.S. In to Screen Iraqis Seeking Resettlement",412
"http://www.nytimes.com/2007/11/14/world/middleeast/14syria.html",2007-11-14,"Students of Arabic Learn at a Syrian Crossroads",895
"http://www.nytimes.com/2007/11/22/opinion/22thu2.html",2007-11-22,"EDITORIAL; Trying to Save Lebanon, Again",427
"http://www.nytimes.com/2007/11/22/world/middleeast/22fighters.html",2007-11-22,"Foreign Fighters in Iraq Are Tied to Allies of U.S.",1712
"http://www.nytimes.com/2007/11/24/world/middleeast/24lebanon.html",2007-11-24,"Vote on Successor Put Off as Lebanese President Leaves",715
"http://www.nytimes.com/2007/11/24/world/middleeast/24mideast.html",2007-11-24,"Saudis to Join Mideast Talks; Syrians Waver",1256
"http://www.nytimes.com/2007/11/24/opinion/24sat1.html",2007-11-24,"EDITORIAL; Thinking Beyond Annapolis",524
"http://www.nytimes.com/2007/11/25/magazine/25tetouan-t.html",2007-11-25,"Where Boys Grow Up to Be Jihadis",11106
"http://www.nytimes.com/2007/11/26/world/middleeast/26iraq.html",2007-11-26,"NEWS ANALYSIS; Pressure for Results: The Politics of Tallying the Number of Iraqis Who Return Home",903
"http://www.nytimes.com/2007/11/30/world/middleeast/30diplo.html",2007-11-30,"DIPLOMATIC MEMO; A Payoff for Syrians: Seats at the Table, at Least",919
"http://www.nytimes.com/2007/11/30/world/middleeast/30refugees.html",2007-11-30,"iraq unprepared as war refugees return, u.s. says",1412
"http://www.nytimes.com/2007/12/04/world/middleeast/04iraq.html",2007-12-04,"Red Crescent Says 25,000 Iraqi Refugees Have Returned",536
"http://www.nytimes.com/2007/12/13/world/middleeast/13lebanon.html",2007-12-13,"Bomb Kills Lebanese General Who Battled Militants",946
"http://www.nytimes.com/2007/12/14/world/middleeast/14syria.html",2007-12-14,"Challenged, Syria Extends Crackdown On Dissent",700
"http://query.nytimes.com/gst/fullpage.html?res=9C04E4D81F31F935A25751C1A9619C8B63",2007-12-16,"THE NATION; Look Who Talks To The Enemy",1116
"http://www.nytimes.com/2007/12/20/world/middleeast/20refugees.html",2007-12-20,"Refugees Risk Coming Home to an Unready Iraq",1342
"http://www.nytimes.com/2008/01/26/world/middleeast/26gaza.html",2008-01-26,"As Egypt Tries to Plug Border, Gazans Poke New Hole",1163
"http://www.nytimes.com/2008/01/27/world/middleeast/27habash.html",2008-01-27,"George Habash, Palestinian Terrorism Tactician, Dies at 82",1187
"http://query.nytimes.com/gst/fullpage.html?res=9800E4D91039F93AA15752C0A96E9C8B63",2008-01-29,"WORLD BRIEFING | MIDEAST; Syria: Dissident Arrested",111
"http://query.nytimes.com/gst/fullpage.html?res=940CE4DD133EF932A05752C0A96E9C8B63",2008-01-31,"WORLD BRIEFING | MIDDLE EAST; Rare Snowstorm",100
"http://www.nytimes.com/2008/02/03/magazine/03kouchner-t.html",2008-02-03,"A Statesman Without Borders",8053
"http://www.nytimes.com/2008/02/04/world/middleeast/04syria.html",2008-02-04,"DAMASCUS JOURNAL; A Lebanese Diva, Performing in Syria, Creates Drama in More Ways Than One",1016
"http://query.nytimes.com/gst/fullpage.html?res=9F03E3DD1430F934A35751C0A96E9C8B63",2008-02-07,"Correction: For the Record",55
"http://www.nytimes.com/2008/02/14/world/middleeast/14syria.html",2008-02-14,"Bomb in Syria Kills Militant Sought as Terrorist",1326
"http://www.nytimes.com/2008/02/14/world/middleeast/14mugniyah.html",2008-02-14,"Before bin Laden, One of World's Most Feared Men",753
"http://www.nytimes.com/2008/02/15/world/middleeast/15lebanon.html",2008-02-15,"Hezbollah Threatens Attacks on Israeli Targets",871
"http://www.nytimes.com/2008/02/15/world/middleeast/15israel.html",2008-02-15,"Israel Heightens Its Security After a Threat of Revenge",593
"http://www.nytimes.com/2008/02/17/weekinreview/17worth.html",2008-02-17,"THE WORLD; Decoding Lebanese Paranoia",1012
"http://www.nytimes.com/2008/02/24/theater/24webtheaterlist.html",2008-02-24,"SPRING THEATER SPECIAL; Beebo Brinker, Meet Mr. Zero",4709
"http://www.nytimes.com/2008/02/25/world/middleeast/25economy.html",2008-02-25,"RISING INFLATION PROMPTS UNEASE IN MIDDLE EAST",1412
"http://www.nytimes.com/2008/03/01/world/middleeast/01lebanon.html",2008-03-01,"Hezbollah Scolds U.S. for Sending Ships Toward Lebanon",617
"http://www.nytimes.com/2008/03/02/books/review/Cockburn-t.html",2008-03-02,"THE END OF JIHAD",1214
"http://www.nytimes.com/2008/03/06/arts/design/06demo.html",2008-03-06,"Video-Sampling Syria: Global Politics From a Ground's-Eye View",1166
"http://www.nytimes.com/2008/03/08/world/middleeast/08syria.html",2008-03-08,"Arab Leaders, Angry at Syrian President, Threaten Boycott of Summit Meeting",1025
"http://query.nytimes.com/gst/fullpage.html?res=9E02EFDF133BF93BA35750C0A96E9C8B63",2008-03-08,"News Summary",700
"http://query.nytimes.com/gst/fullpage.html?res=9C00E1DE123FF936A15750C0A96E9C8B63",2008-03-25,"Convicted Imam Seeks Evidence of Wiretapping",632
"http://www.nytimes.com/2008/03/30/world/middleeast/30arab.html",2008-03-30,"Despite Infighting, Meeting of Arab Leaders Gets Under Way in Damascus",655
"http://query.nytimes.com/gst/fullpage.html?res=9902E2DD1231F933A05750C0A96E9C8B63",2008-03-30,"Inside the Times: March 30, 2008",1628
"http://www.nytimes.com/2008/04/10/world/middleeast/10mideast.html",2008-04-10,"Hamas in Largest Arms Buildup Yet, Israeli Study Says",1038
"http://www.nytimes.com/2008/04/12/world/middleeast/12khalifa.html",2008-04-12,"THE SATURDAY PROFILE; A Bloody Era of Syria's History Informs a Writer's Acclaimed, and Banned, Novel",1286
"http://query.nytimes.com/gst/fullpage.html?res=9C0DE6D61738F936A25757C0A96E9C8B63",2008-04-15,"Housing Plan, With U.S. Aid, May Aid Abbas in West Bank",702
"http://query.nytimes.com/gst/fullpage.html?res=9E07E1DB1E3CF93AA25757C0A96E9C8B63",2008-04-19,"Defying Israel, Carter Meets Hamas Leader",327
"http://www.nytimes.com/2008/04/22/world/middleeast/22mideast.html",2008-04-22,"After Meeting Leaders, Carter Says Hamas and Syria Are Open to Peace With Israel",956
"http://www.nytimes.com/2008/04/22/world/middleeast/22aramaic.html",2008-04-22,"MALULA JOURNAL; In Syrian Villages, the Language of Jesus Lives",1020
"http://query.nytimes.com/gst/fullpage.html?res=9A0DE1D8103BF931A15757C0A96E9C8B63",2008-04-22,"INSIDE THE TIMES: April 22, 2008",2384
"http://www.nytimes.com/2008/04/23/washington/23diplo.html",2008-04-23,"Administration Disavows Carter's Trip",776
"http://query.nytimes.com/gst/fullpage.html?res=9B02EEDB153EF937A15757C0A96E9C8B63",2008-04-24,"Israel and Syria Hint at Progress on Golan Heights Deal",756
"http://query.nytimes.com/gst/fullpage.html?res=9C00E3D7153CF931A35756C0A96E9C8B63",2008-05-02,"Theater",2622
"http://query.nytimes.com/gst/fullpage.html?res=9F0DEFDF1031F931A35756C0A96E9C8B63",2008-05-02,"Theater Listings",4162
"http://query.nytimes.com/gst/fullpage.html?res=9401E1D6173DF93BA35756C0A96E9C8B63",2008-05-08,"WORLD BRIEFING | MIDDLE EAST; Syria: Atomic Agency Seeks Answers",87
"http://query.nytimes.com/gst/fullpage.html?res=9405E0DB123BF93AA35756C0A96E9C8B63",2008-05-09,"The Listings",1982
"http://query.nytimes.com/gst/fullpage.html?res=9502E6DA113AF93AA35756C0A96E9C8B63",2008-05-09,"Theater Listings",3624
"http://www.nytimes.com/2008/05/13/us/politics/13obama.html",2008-05-13,"Confronting Questions, Obama Assures Jews of His Support",977
"http://query.nytimes.com/gst/fullpage.html?res=9D00E1DE103FF93BA25756C0A96E9C8B63",2008-05-18,"WHY WE TRAVELDAMASCUS, SYRIA",180
"http://www.nytimes.com/slideshow/2008/05/18/travel/20080518_WHY_slideshow_index.html",2008-05-18,"Why We Travel: Damascus, Syria",11
"http://www.nytimes.com/2008/05/22/world/middleeast/22mideast.html",2008-05-22,"Israel and Syria Announce Talks On Peace Treaty",1085
"http://www.nytimes.com/2008/05/22/movies/22meta.html",2008-05-22,"Headbangers From Iraq, Thrashing and Waiting",1382
"http://www.nytimes.com/2008/05/23/opinion/23fri1.html",2008-05-23,"EDITORIAL; Talking With the Enemy",508
"http://query.nytimes.com/gst/fullpage.html?res=9C04E4DB1F38F930A15756C0A96E9C8B63",2008-05-23,"MOVIE REVIEW | 'HEAVY METAL IN BAGHDAD'; Heavy Metal in Baghdad",318
"http://movies.nytimes.com/2008/05/23/movies/23meta.html",2008-05-23,"MOVIE REVIEW | 'HEAVY METAL IN BAGHDAD'; Heavy Metal in Baghdad",318
"http://www.nytimes.com/2008/06/03/opinion/03malley.html",2008-06-03,"OP-ED CONTRIBUTORS; Peace Fills a Vacuum",760
"http://query.nytimes.com/gst/fullpage.html?res=9C07E5DC143DF937A35755C0A96E9C8B63",2008-06-04,"Rice Calls Dialogue With Iran Pointless",947
"http://www.nytimes.com/2008/06/10/world/middleeast/10mideast.html",2008-06-10,"Israeli Soldier, Held for 2 Years, Writes to Family",337
"http://www.nytimes.com/2008/06/11/world/africa/11sudan.html",2008-06-11,"Explosion On Plane Kills 28 In Sudan",422
"http://www.nytimes.com/2008/06/25/greathomesanddestinations/25gh-amman.html",2008-06-25,"In Jordan, a Blend of Cultures",1271
"http://www.nytimes.com/2008/06/26/opinion/26kristof.html",2008-06-26,"OP-ED COLUMNIST; Books, Not Bombs",815
"http://www.nytimes.com/2008/07/06/world/middleeast/06syria.html",2008-07-06,"Police Kill 9 Inmates At a Prison In Syria",381
"http://www.nytimes.com/2008/07/17/world/middleeast/17lebanon.html",2008-07-17,"Prisoners' Homecoming a Triumph for Hezbollah",1361
"http://www.nytimes.com/2008/07/18/world/middleeast/18iran.html",2008-07-18,"U.S. Considers Opening A Diplomatic Post in Iran",608
"http://www.nytimes.com/2008/07/21/opinion/21cohen.html",2008-07-21,"OP-ED COLUMNIST; Sobriety, Herr Obama",803
"http://www.nytimes.com/2008/07/22/world/middleeast/22lebanon.html",2008-07-22,"Syria Moves Ahead in Recognizing Lebanon",314
"http://query.nytimes.com/gst/fullpage.html?res=9800EEDC173CF93AA15754C0A96E9C8B63",2008-07-29,"Syrians See an Economic Side to Peace",1006
"http://query.nytimes.com/gst/fullpage.html?res=9403E6D71738F934A3575BC0A96E9C8B63",2008-08-07,"As a Gesture to Abbas, Israel Says It Will Release About 150 Palestinian Prisoners",523
"http://query.nytimes.com/gst/fullpage.html?res=9E04E7DF123EF93BA3575BC0A96E9C8B63",2008-08-08,"WORLD BRIEFING | MIDDLE EAST; Syria: Dissident Is Freed After Almost 7 Years",80
"http://www.nytimes.com/2008/08/14/world/middleeast/14lebanon.html",2008-08-14,"Bombing of Bus in Lebanon Kills 15, Including 9 Soldiers, and Wounds More Than 40",758
"http://query.nytimes.com/gst/fullpage.html?res=940DE2D6153EF934A2575BC0A96E9C8B63",2008-08-17,"Q & A",369
"http://www.nytimes.com/2008/09/03/world/middleeast/03lebanon.html",2008-09-03,"NABATIYE JOURNAL; Hezbollah Shrine to Terrorist Suspect Enthralls Lebanese Children",1042
"http://query.nytimes.com/gst/fullpage.html?res=9C00E6D71E31F936A3575AC0A96E9C8B63",2008-09-05,"Syria Says Peace Talks Have Been Postponed as the Israelis Prepare for Elections",630
"http://travel.nytimes.com/2008/09/07/travel/07journeys.html",2008-09-07,"JOURNEYS | PILGRIMAGE PACKAGES; Searching for the Roots of a Deep Faith",1259
"http://www.nytimes.com/2008/09/28/world/middleeast/28syria.html",2008-09-28,"Car Bomb Kills 17 in Syria, Near Intelligence Office and a Shiite Shrine",777
"http://www.nytimes.com/2008/09/30/world/middleeast/30lebanon.html",2008-09-30,"Lebanon Bomb Kills 5 and Raises Fears on Militants",745
"http://www.nytimes.com/2008/09/30/world/middleeast/30olmert.html",2008-09-30,"Olmert Says Israel Must Leave West Bank",881
"http://www.nytimes.com/2008/10/19/world/middleeast/19intel.html",2008-10-19,"Documents Say Iran Aids Militias From Iraq",1430
"http://www.nytimes.com/2008/10/28/world/middleeast/28syria.html",2008-10-28,"OFFICIALS SAY U.S. KILLED AN IRAQI IN RAID IN SYRIA",1200
"http://www.nytimes.com/2008/10/29/world/middleeast/29syria.html",2008-10-29,"Syria Orders American School Closed",1327
"http://www.nytimes.com/2008/10/29/world/middleeast/29mideast.html",2008-10-29,"Slowdown in Persian Gulf Reverberates in Middle East",1083
"http://www.nytimes.com/2008/10/29/world/middleeast/29iraq.html",2008-10-29,"Iraqi Court Sentences Man To Die for Killing 3 G.I.'s",1139
"http://www.nytimes.com/2008/10/31/world/middleeast/31syria.html",2008-10-31,"As if on Cue, Syrians Protest U.S. Incursion On Their Soil",416
"http://www.nytimes.com/2008/11/07/world/middleeast/07syria.html",2008-11-07,"Syria Accuses Militants",87
"http://www.nytimes.com/2008/12/11/world/middleeast/11syria.html",2008-12-11,"Sunni Militants' Chief May Have Been Killed or Caught in Syria",488
"http://www.nytimes.com/2008/12/15/world/middleeast/15mideast.html",2008-12-15,"Hamas, Showing Split, Hints It May Extend Israel Truce",668
"http://www.nytimes.com/2008/12/16/world/middleeast/16shoe.html",2008-12-16,"In Iraqi's Shoe-Hurling Protest, Arabs Find a Hero. (It's Not Bush.)",1092
"http://www.nytimes.com/2008/12/21/opinion/21pletka.html",2008-12-21,"OP-ED CONTRIBUTOR | TRANSITIONS; The Syrian Strategy",729
"http://www.nytimes.com/2008/12/28/world/middleeast/28mideast.html",2008-12-28,"MORE THAN 225 DIE IN GAZA AS ISRAEL STRIKES AT HAMAS",1364
"http://www.nytimes.com/2008/12/29/world/middleeast/29mideast.html",2008-12-29,"ISRAEL KEEPS UP ASSAULT ON GAZA; ARAB ANGER RISES",1305
"http://www.nytimes.com/2008/12/30/opinion/30tue1.html",2008-12-30,"EDITORIAL; War Over Gaza",524
"http://www.nytimes.com/2008/12/31/world/middleeast/31baghdad.html",2008-12-31,"Iraq to Greet New Year In a Hush, Officials Say",639
"http://www.nytimes.com/2009/01/12/world/middleeast/12mideast.html",2009-01-12,"AS TROOPS ENTER GAZA CITY, ISRAEL SEES AN OPENING",1445
"http://www.nytimes.com/2009/01/14/world/middleeast/14mideast.html",2009-01-14,"Israeli Officials Say Main Goals in Gaza Are Still Unfulfilled",1083
"http://www.nytimes.com/2009/01/18/books/review/Bronner-t.html",2009-01-18,"Mission to Tehran",1042
"http://query.nytimes.com/gst/fullpage.html?res=9B01E3DB1130F937A35751C0A96F9C8B63",2009-02-04,"LETTERS; In Search of Another Route to Mideast Peace",687
"http://www.nytimes.com/2009/02/04/opinion/04friedman.html",2009-02-04,"OP-ED COLUMNIST; Don't Try This At Home",830
"http://query.nytimes.com/gst/fullpage.html?res=9A01E6DC1631F931A15751C0A96F9C8B63",2009-02-22,"Rocket Fired From Lebanon Strikes Northern Israel",338
"http://www.nytimes.com/2009/03/01/world/middleeast/01tribunal.html",2009-03-01,"Tribunal Set to Begin in Lebanese Killing",771
"http://query.nytimes.com/gst/fullpage.html?res=9F01E7D91239F937A35750C0A96F9C8B63",2009-03-04,"CLINTON SAYS U.S. IS READY TO BEGIN TALKS WITH SYRIA",1124
"http://www.nytimes.com/2009/03/06/opinion/06fri2.html",2009-03-06,"EDITORIAL; Fresh Start in the Middle East",392
"http://www.nytimes.com/2009/03/13/world/middleeast/13diplo.html",2009-03-13,"Britain's Contacts With Hezbollah Vex U.S.",402
"http://query.nytimes.com/gst/fullpage.html?res=9C05E1DD1531F934A25750C0A96F9C8B63",2009-03-17,"WORLD BRIEFING | MIDDLE EAST; Syria: Lebanon Opens Embassy",59
"http://www.nytimes.com/2009/03/27/world/middleeast/27syria.html",2009-03-27,"MEMO FROM DAMASCUS; With Isolation Over, Syria Is Happy to Talk",1077
"http://www.nytimes.com/2009/04/02/world/middleeast/02exchange.html",2009-04-02,"DAMASCUS JOURNAL; Syria Finds Right Ingredients to Start a Stock Market From Scratch",806
"http://www.nytimes.com/2009/04/13/opinion/13mcgeough.html",2009-04-13,"OP-ED CONTRIBUTOR; Hamas Comes Out of Hiding",978
"http://www.nytimes.com/2009/04/21/world/middleeast/21iht-mideast.html",2009-04-21,"BRIEFLY: MIDDLE EAST; Strike by U.N. Workers Forces 174 Schools to Close for a Day",282
"http://www.nytimes.com/2009/04/27/world/middleeast/27diplo.html",2009-04-27,"Clinton Says Moderation Is Lebanon's Best Hope",720
"http://www.nytimes.com/2009/05/04/opinion/04iht-edcohen.html",2009-05-04,"OP-ED COLUMINST; The Mellow Doctrine",838
"http://www.nytimes.com/2009/05/05/world/middleeast/05meshal.html",2009-05-05,"Addressing U.S., Hamas Says It Has Grounded Its Rockets to Israel",985
"http://query.nytimes.com/gst/fullpage.html?res=9D04E0DE1438F935A35756C0A96F9C8B63",2009-05-06,"Leaders of Iran and Syria Vow to Back 'Palestinian Resistance'",512
"http://www.nytimes.com/2009/05/11/business/global/11inside-asia.html",2009-05-11,"INSIDE ASIA; The Middle Kingdom Meets the Middle East",841
"http://query.nytimes.com/gst/fullpage.html?res=9C00E1D81F3EF932A15756C0A96F9C8B63",2009-05-21,"Netanyahu Says He's Willing to Talk With Syria",433
"http://query.nytimes.com/gst/fullpage.html?res=9807E0DF1730F935A15756C0A96F9C8B63",2009-05-26,"WORLD BRIEFING | MIDDLE EAST; Syria: Muslims Seek 'Just' Peace Deal",86
"http://www.nytimes.com/2009/05/27/world/middleeast/27egypt.html",2009-05-27,"MEMO FROM CAIRO; Why Dissidents, Freed From Prison, Often Choose the Path of Most Resistance",1106
"http://www.nytimes.com/2009/06/05/world/middleeast/05reax.html",2009-06-05,"Across the Mideast, Praise and Criticism for Obama",1296
"http://www.nytimes.com/2009/06/11/opinion/11thu2.html",2009-06-11,"EDITORIAL; Lebanon's Election",417
"http://theater2.nytimes.com/2009/06/11/theater/reviews/11brantley.html",2009-06-11,"THEATER REVIEW | 'RICHARD III: AN ARAB TRAGEDY'; Gloucester's Emir, Handsome This Time",1248
"http://www.nytimes.com/2009/06/13/arts/13iht-melik13.html",2009-06-13,"Transforming the Louvre in Uncertain Times",1347
"http://www.nytimes.com/2009/06/14/world/middleeast/14mitchell.html",2009-06-14,"Mitchell Cites Syria's Role In Mideast Peace Effort",401
"http://query.nytimes.com/gst/fullpage.html?res=9907E1DC133DF937A15755C0A96F9C8B63",2009-06-24,"Obama Will Send Envoy to Syria, Officials Say",342
"http://www.nytimes.com/2009/06/30/opinion/30tue1.html",2009-06-30,"EDITORIAL; The First Deadline",1884
